,log_likelihood,n_states,subject,pid
8,-14178.832192892067,10,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
9,-14128.431072357494,11,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
10,-14099.930968449426,12,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
11,-14023.03742928579,13,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
12,-13926.011622674194,14,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
13,-13920.833289083597,15,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
14,-13956.792436887872,16,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
15,-13915.123354218056,17,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
16,-13804.601177556495,18,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
17,-13860.905149843997,19,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
18,-13775.07978989876,20,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
0,-8459.976453912745,2,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
1,-8109.172130157465,3,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
2,-7963.936597918998,4,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
3,-7619.481973608078,5,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
4,-7572.263089740474,6,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
5,-7509.700401785721,7,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
6,-7542.3929545694455,8,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
7,-7421.4844387079165,9,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
8,-7418.408496213469,10,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
9,-7350.905819439689,11,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
10,-7321.166704557885,12,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
11,-7306.208793066458,13,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
12,-7281.749144471047,14,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
13,-7292.084061650737,15,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
14,-7315.830652819158,16,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
15,-7225.937887098848,17,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
16,-7269.195015931109,18,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
17,-7288.1596529461785,19,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
18,-7230.801009177708,20,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
0,-55122.41992675175,2,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
1,-54166.94932443233,3,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
2,-53796.82132351196,4,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
3,-53206.4046768825,5,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
4,-53315.86528227981,6,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
5,-53001.39214024249,7,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
6,-52573.14652920474,8,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
7,-52377.94188648366,9,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
8,-52260.63015327812,10,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
9,-52296.77673445444,11,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
10,-51982.34678209247,12,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
11,-51908.0128905616,13,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
12,-51927.36717997998,14,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
13,-51847.21805792792,15,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
14,-51885.48971244543,16,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
15,-51728.53432967733,17,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
16,-51680.58528704052,18,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
17,-51645.04344741988,19,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
18,-51532.058470367716,20,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
0,-12309.671689344923,2,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
1,-3.0218516047848576,3,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
2,-3.0218516147363323,4,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
3,-3.0218516247559473,5,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
4,-3.021851634750783,6,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
5,-3.021851644737967,7,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
6,-3.0218516547458107,8,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
7,-3.0218516647358387,9,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
8,-3.0218516747358453,10,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
9,-3.0218516847480257,11,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
10,-3.0218516952790315,12,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
11,-3.021851704853039,13,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
12,-3.0218517148830437,14,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
13,-3.0218517247918677,15,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
14,-3.0218517348412863,16,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
15,-3.0218517447555304,17,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
16,-3.0218517547925274,18,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
17,-3.0218517647392806,19,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
18,-3.0218517761317467,20,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
0,-7541.692750727062,2,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
1,-7494.042377424244,3,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
2,-7282.7852810970235,4,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
3,-3.0218516249078817,5,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
4,-6992.583271378958,6,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
5,-3.0218516449179527,7,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
6,-3.0218516548442365,8,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
7,-3.021851664810668,9,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
8,-3.0218516748853976,10,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
9,-3.021851684788483,11,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
10,-3.0218516948194596,12,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
11,-3.021851704891597,13,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
12,-3.021851714801973,14,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
13,-3.021851724811784,15,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
14,-3.021851734791027,16,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
15,-3.02185174506848,17,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
16,-3.021851760131795,18,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
17,-3.02185176480125,19,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
18,-3.0218517748349147,20,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
0,-11333.789457524357,2,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
1,-9198.4416808331,3,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
2,-7832.308685840541,4,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
3,-3.021851624962866,5,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
4,-3.0218516350460587,6,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
5,-3.0218516450207393,7,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
6,-3.021851655065642,8,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
7,-3.021851665027903,9,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
8,-3.021851675018999,10,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
9,-3.0218516847711503,11,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
10,-3.021851694749216,12,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
11,-3.021851704736282,13,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
12,-3.0218517146464725,14,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
13,-3.0218517247331076,15,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
14,-3.0218517347293483,16,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
15,-3.0218517446895015,17,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
16,-3.021851754731341,18,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
17,-3.021851766364438,19,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
18,-3.021851776069298,20,ZFM-03323,c4eb99d1-36ef-4e80-9a02-f51c8c81c618
0,-49189.55595054735,2,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
1,-40321.026652667395,3,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
2,-38763.18162072096,4,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
3,-38441.822639204634,5,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
4,-18.073712873911937,6,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
5,-18.073712648236274,7,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
6,-18.07370578719438,8,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
7,-18.073704013571206,9,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
8,-18.07368316462017,10,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
9,-18.073689175276353,11,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
10,-18.073694499857083,12,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
11,-18.073672230385814,13,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
12,-18.073625616742877,14,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
13,-18.073329301188654,15,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
14,-18.073569272412712,16,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
15,-18.07369271731122,17,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
16,-18.07370924499302,18,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
17,-18.073571477197852,19,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
18,-18.073673676960134,20,ZFM-03323,f5ed13b0-a301-4340-aa63-e78ed0b82a9f
0,-10143.51696156691,2,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
1,-10112.395693934863,3,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
2,-10093.005236939443,4,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
3,-9995.615546891893,5,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
4,-9967.630641025753,6,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
5,-9920.71115383062,7,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
6,-9942.176598543663,8,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
7,-9919.542776160983,9,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
8,-9919.270865144565,10,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
9,-9891.08454161181,11,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
10,-9888.96722006576,12,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
11,-9886.91618362771,13,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
12,-9882.11488848869,14,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
13,-9880.306964646148,15,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
14,-9888.655320974345,16,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
15,-9902.330511982149,17,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
16,-9865.235843389079,18,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
17,-9903.210445297922,19,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
18,-9885.322460803724,20,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
0,-10048.500957083626,2,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
1,-10012.160897920277,3,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
2,-9946.226699602825,4,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
3,-9834.903452435401,5,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
4,-9761.658891986974,6,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
5,-9702.345069196874,7,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
6,-9657.372557437067,8,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
7,-9665.782176756435,9,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
8,-9646.59683241038,10,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
9,-9645.537647469058,11,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
10,-9621.347493738029,12,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
11,-9627.90010580083,13,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
12,-9566.382253278063,14,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
13,-9558.736192633003,15,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
14,-9588.316442430138,16,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
15,-9575.472872416245,17,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
16,-9573.834046177522,18,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
17,-9567.449214628368,19,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
18,-9571.129700107425,20,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
0,-72300.38242246542,2,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
1,-72279.8198459262,3,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
2,-71332.97863057423,4,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
3,-70923.28860251802,5,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
4,-70258.9424683738,6,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
5,-69973.1429148721,7,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
6,-69674.48172546082,8,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
7,-69559.7439215437,9,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
8,-69079.39418303619,10,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
9,-69030.38428031572,11,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
10,-68967.13825389913,12,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
11,-68934.12150830767,13,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
12,-68615.99368347682,14,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
13,-68523.9238654919,15,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
14,-68558.65195644711,16,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
15,-68355.44087176098,17,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
16,-68334.94061584429,18,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
17,-68257.53392551861,19,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
18,-68266.3286376224,20,ZFM-03321,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc
0,-23141.14658890339,2,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
1,-22977.45732910107,3,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
2,-22783.45227767299,4,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
3,-22598.938655356756,5,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
4,-22492.58854645544,6,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
5,-22426.03100736959,7,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
6,-22341.285864212237,8,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
7,-22309.192483821866,9,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
8,-22289.636865901008,10,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
9,-22196.27561487066,11,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
10,-22174.054472411688,12,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
11,-22142.89416814504,13,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
12,-22094.850772636986,14,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
13,-22087.246915610354,15,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
14,-22054.87584194276,16,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
15,-22065.245341186004,17,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
16,-22061.134457481123,18,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
17,-22071.68583461904,19,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
18,-22013.310938695224,20,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
0,-4887.886698749185,2,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
1,-4829.542000004538,3,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
2,-4721.553771925879,4,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
3,-4665.8943893142705,5,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
4,-4638.876601923192,6,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
5,-4632.798818104864,7,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
6,-4628.437830236005,8,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
7,-4626.663132610406,9,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
8,-4603.347357786721,10,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
9,-4603.112049751267,11,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
10,-4608.406485191436,12,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
11,-4609.288919300226,13,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
12,-4595.9164173902145,14,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
13,-4594.172884133261,15,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
14,-4584.357518507249,16,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
15,-4606.646694705634,17,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
16,-4573.324179738392,18,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
17,-4586.877844919282,19,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
18,-4587.583860632515,20,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
0,-54798.26097154819,2,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
1,-54041.62428656674,3,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
2,-53807.80586566114,4,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
3,-54041.92484789386,5,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
4,-53813.70839158879,6,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
5,-53244.78304180413,7,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
6,-53814.03779147781,8,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
7,-52895.17547951744,9,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
8,-52962.93041398809,10,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
9,-52696.93011288925,11,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
10,-52455.12343620938,12,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
11,-52438.3375607419,13,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
12,-52476.283207541455,14,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
13,-52489.425636523745,15,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
14,-52551.32805957114,16,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
15,-52390.552728008195,17,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
16,-52449.81669978292,18,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
17,-52420.44609885868,19,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
18,-52192.809120452985,20,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
0,-80793.80916048477,2,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
1,-78138.64862386227,3,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
2,-77096.7861634396,4,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
3,-75799.73915073708,5,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
4,-75289.27238034303,6,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
5,-74562.3431422258,7,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
6,-74400.5351369292,8,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
7,-74064.09515413402,9,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
8,-73665.58778248791,10,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
9,-73758.4398152695,11,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
10,-73362.24876375275,12,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
11,-73224.93476287281,13,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
12,-72881.17066894902,14,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
13,-72931.01193348508,15,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
14,-72813.03877539671,16,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
15,-72607.9304829216,17,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
16,-72588.3291593695,18,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
17,-72426.27267216262,19,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
18,-72393.17420827408,20,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
0,-61152.9739403094,2,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
1,-58339.85907144602,3,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
2,-56776.11302716576,4,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
3,-56090.14607751018,5,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
4,-55504.576836001135,6,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
5,-55319.56860104632,7,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
6,-55063.26442947963,8,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
7,-55020.46695441242,9,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
8,-54554.98511754665,10,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
9,-54443.85449826676,11,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
10,-54249.105587836755,12,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
11,-54235.187033113354,13,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
12,-54132.9578455409,14,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
13,-53992.55193935496,15,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
14,-53932.70944048815,16,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
15,-54008.30959193896,17,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
16,-53823.789400433474,18,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
17,-53848.31814609685,19,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
18,-53833.691274745914,20,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
0,-8500.060718737788,2,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
1,-8313.803494641423,3,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
