,log_likelihood,n_states,region,subject,pid
9,-8050.497065089324,11,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
10,-8033.456152375178,12,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
11,-8039.258557988924,13,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
12,-8052.546527940056,14,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
13,-8032.232298814513,15,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
14,-8009.434163720567,16,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
15,-7985.801933989689,17,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
16,-8022.088546134937,18,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
17,-8038.974567110456,19,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
18,-7968.048891967948,20,Midbrain,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
0,-2447.1018866473173,2,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
1,-2449.389177780242,3,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
2,-2427.825371751201,4,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
3,-2412.316749654544,5,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
4,-2409.361510735946,6,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
5,-2399.8511178610606,7,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
6,-2404.6647688844523,8,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
7,-2379.263266008207,9,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
8,-2405.3459875599065,10,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
9,-2391.946532942488,11,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
10,-2375.4720677251366,12,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
11,-2385.405422352931,13,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
12,-2377.503323087684,14,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
13,-2381.0324959718228,15,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
14,-2368.02857710121,16,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
15,-2378.3110855850814,17,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
16,-2385.7133109574106,18,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
17,-2382.5633067029016,19,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
18,-2383.854118558881,20,Hippocampus,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
0,-6538.368202019245,2,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
1,-6439.774283972727,3,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
2,-6304.05658548887,4,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
3,-6220.931037505295,5,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
4,-6217.017451169308,6,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
5,-6176.576472103167,7,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
6,-6135.665065512727,8,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
7,-6098.952350129708,9,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
8,-6106.458963138677,10,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
9,-6056.471595055252,11,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
10,-6084.207293574335,12,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
11,-6086.1145357545865,13,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
12,-6081.942629050778,14,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
13,-6059.56802031209,15,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
14,-6041.166843641486,16,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
15,-6028.739901368551,17,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
16,-6009.820380559221,18,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
17,-6019.2136830402505,19,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
18,-6069.93249610369,20,Midbrain,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
0,-14248.949815057982,2,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
1,-14047.789548950474,3,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
2,-13975.157127158007,4,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
3,-13786.640575582882,5,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
4,-13787.746336720462,6,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
5,-13760.86436684308,7,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
6,-13746.677832110357,8,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
7,-13655.29099683297,9,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
8,-13633.552410922328,10,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
9,-13611.620379854217,11,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
10,-13692.588029679264,12,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
11,-13638.868179399054,13,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
12,-13584.869882555411,14,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
13,-13626.770140384517,15,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
14,-13635.36711964248,16,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
15,-13633.745331342381,17,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
16,-13595.741848581214,18,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
17,-13623.088136075563,19,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
18,-13597.836842253637,20,Frontal,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
0,-9265.573798091402,2,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
1,-9095.739382963235,3,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
2,-9040.906343784418,4,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
3,-9007.037516210283,5,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
4,-8920.537343065422,6,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
5,-8898.747354110179,7,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
6,-8886.094293978744,8,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
7,-8873.260074480035,9,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
8,-8835.578289726955,10,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
9,-8776.013001989475,11,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
10,-8779.574197254258,12,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
11,-8778.977472526178,13,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
12,-8769.91858495959,14,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
13,-8784.249416405253,15,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
14,-8791.659017265261,16,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
15,-8812.06366591999,17,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
16,-8765.39610728101,18,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
17,-8785.728868299653,19,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
18,-8744.857279421769,20,Frontal,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
0,-12582.663517946945,2,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
1,-12320.085899237058,3,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
2,-12284.076031749606,4,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
3,-12108.110224172193,5,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
4,-12077.323491366464,6,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
5,-12004.930418505595,7,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
6,-11951.767822362273,8,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
7,-11878.754461276,9,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
8,-11839.785984562495,10,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
9,-11810.14767934169,11,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
10,-11840.504251451408,12,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
11,-11796.636142438163,13,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
12,-11782.828711839511,14,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
13,-11754.187816606503,15,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
14,-11749.966377904499,16,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
15,-11774.316513361022,17,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
16,-11775.995723217511,18,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
17,-11772.26835823038,19,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
18,-11723.755427100692,20,Sensory,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
0,-27322.98800584162,2,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
1,-27071.23933541754,3,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
2,-26912.547386990987,4,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
3,-26640.74736479026,5,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
4,-26721.709465232958,6,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
5,-26652.92599018324,7,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
6,-26521.709973907557,8,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
7,-26622.90533412014,9,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
8,-26465.507872014758,10,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
9,-26558.13203368301,11,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
10,-26597.340440833585,12,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
11,-26478.87788164672,13,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
12,-26369.663777619025,14,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
13,-26527.154641373345,15,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
14,-26633.548969031082,16,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
15,-26492.2603559809,17,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
16,-26396.63011166694,18,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
17,-26547.80470036403,19,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
18,-26537.515249474658,20,Frontal,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
0,-29371.228614073858,2,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
1,-29055.85091750311,3,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
2,-28823.60016872734,4,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
3,-28716.950637232076,5,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
4,-28614.385129542447,6,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
5,-28571.28833386598,7,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
6,-28571.902470946115,8,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
7,-28435.76169854708,9,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
8,-28490.166199293446,10,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
9,-28406.592441400408,11,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
10,-28399.53533478355,12,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
11,-28325.621240264856,13,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
12,-28383.69550700251,14,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
13,-28355.601914327115,15,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
14,-28326.192766877197,16,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
15,-28382.124905417248,17,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
16,-28414.71159043529,18,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
17,-28324.574576369407,19,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
18,-28337.898209969047,20,Frontal,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
0,-5393.859631016241,2,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
1,-5302.946586459441,3,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
2,-5218.437544815166,4,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
3,-5214.009316766286,5,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
4,-5181.584045487752,6,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
5,-5121.002863319525,7,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
6,-5154.187553567899,8,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
7,-5143.188930451028,9,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
8,-5118.916338522477,10,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
9,-5143.80905353001,11,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
10,-5147.00178657138,12,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
11,-5134.150725412735,13,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
12,-5101.5834799771255,14,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
13,-5130.18982936296,15,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
14,-5134.577134715753,16,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
15,-5123.5597179841,17,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
16,-5070.464553298436,18,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
17,-5098.967775438769,19,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
18,-5096.824224772553,20,Midbrain,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
0,-2044.377900338508,2,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
1,-2008.0789518433917,3,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
2,-1965.681664217624,4,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
3,-1983.73095020991,5,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
4,-1940.2684746039863,6,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
5,-1914.311841573926,7,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
6,-1904.3063341053441,8,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
7,-1897.2526976331394,9,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
8,-1893.7417852487345,10,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
9,-1906.9424155703941,11,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
10,-1885.5467477858065,12,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
11,-1894.8992687399718,13,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
12,-1878.1969996784983,14,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
13,-1917.079131459414,15,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
14,-1880.6898470122858,16,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
15,-1903.2599645705068,17,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
16,-1912.1316380658095,18,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
17,-1898.071405082255,19,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
18,-1874.9170448044447,20,Hippocampus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
0,-35482.49757188397,2,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
1,-35316.2335531519,3,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
2,-35266.4442695543,4,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
3,-35065.035375015206,5,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
4,-35075.42528838118,6,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
5,-35077.65887075462,7,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
6,-35044.92417690812,8,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
7,-35039.88242989512,9,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
8,-35076.77443618314,10,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
9,-34952.59787521304,11,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
10,-34880.405526101094,12,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
11,-34992.37037782978,13,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
12,-34937.5855773398,14,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
13,-35020.78092606548,15,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
14,-34983.50849840994,16,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
15,-34922.3139455823,17,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
16,-34997.719171157856,18,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
17,-34869.618278260816,19,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
18,-34911.74995995068,20,Thalamus,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
0,-8962.369959592146,2,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
1,-8872.329903747444,3,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
2,-8867.521404098696,4,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
3,-8835.949761349038,5,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
4,-8806.145413930095,6,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
5,-8828.116750154555,7,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
6,-8811.064909971494,8,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
7,-8828.340746990905,9,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
8,-8787.023342583807,10,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
9,-8778.317985525515,11,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
10,-8787.743946449775,12,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
11,-8803.413685878006,13,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
12,-8779.781487426644,14,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
13,-8825.463135923,15,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
14,-8833.657750395063,16,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
15,-8804.480810171874,17,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
16,-8819.698071243114,18,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
17,-8837.120557703645,19,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
18,-8831.6484779097,20,Amygdala,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
0,-10630.621256029062,2,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
1,-10505.09873932831,3,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
2,-10451.755539897833,4,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
3,-10390.556608680397,5,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
4,-10320.731792944838,6,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
5,-10367.228114793561,7,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
6,-10318.359078768524,8,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
7,-10303.591257842008,9,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
8,-10258.904658800435,10,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
9,-10257.174897125904,11,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
10,-10308.324736941997,12,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
11,-10247.254996335223,13,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
12,-10200.112572026403,14,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
13,-10294.888018165162,15,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
14,-10184.07417602227,16,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
15,-10212.375845038121,17,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
16,-10225.32921383721,18,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
17,-10206.271916501983,19,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
18,-10222.009304050875,20,Thalamus,ZFM-02601,b3ec8ef7-aa89-42c4-b967-f065afb6ac8d
0,-18029.79605079444,2,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
1,-17876.80580513131,3,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
2,-17783.005787137812,4,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
3,-17876.4858392638,5,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
4,-17741.35153597945,6,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
5,-17694.96639778704,7,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
6,-17719.23916697573,8,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
7,-17759.688968314964,9,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
8,-17775.06163717655,10,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
9,-17718.48692716107,11,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
10,-17754.80326218173,12,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
11,-17802.03215275234,13,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
12,-17701.252525640433,14,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
13,-17657.231391743993,15,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
14,-17799.738317128147,16,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
15,-17784.997591332347,17,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
16,-17763.786189376046,18,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
