,p_state,state,time,subject,pid,region
36,0.06314211708648225,2,2.650000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
37,0.0765779046649719,2,2.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
38,0.07972873507781353,2,2.850000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
39,0.07998929355003082,2,2.9500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
40,0.07990868615510707,2,3.0500000000000043,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
41,0.078828863606693,2,3.150000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
42,0.07398943469356098,2,3.2500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
43,0.06601324191893132,2,3.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
44,0.06126245023819992,2,3.4500000000000046,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
45,0.061257097013215335,2,3.550000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
46,0.06583329084163778,2,3.650000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
47,0.07173847575183989,2,3.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
48,0.06798154599961426,2,3.850000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
49,0.058031695919317075,2,3.9500000000000055,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0,0.10591925146154611,3,-0.9499999999999991,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1,0.11281829830025397,3,-0.849999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
2,0.11281829830025397,3,-0.7499999999999989,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
3,0.10591925146154611,3,-0.6499999999999988,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
4,0.10116845978081473,3,-0.5499999999999987,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
5,0.10009131384489293,3,-0.4499999999999986,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
6,0.10000267661249232,3,-0.34999999999999853,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
7,0.10000000000000002,3,-0.24999999999999845,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
8,0.10000000000000002,3,-0.14999999999999836,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
9,0.10000267661249232,3,-0.04999999999999827,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
10,0.10008863723240063,3,0.05000000000000182,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
11,0.1010798225484141,3,0.1500000000000019,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
12,0.10483942891313203,3,0.250000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
13,0.10797886938712196,3,0.3500000000000021,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
14,0.10483407568814743,3,0.4500000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
15,0.10089987147112056,3,0.5500000000000023,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
16,0.09784035490317183,3,0.6500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
17,0.08924399623781418,3,0.7500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
18,0.07920283231262407,3,0.8500000000000025,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
19,0.08233959617412173,3,0.9500000000000026,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
20,0.0929069355326546,3,1.0500000000000027,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
21,0.09748312936107703,3,1.1500000000000028,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
22,0.09281562168776168,3,1.2500000000000029,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
23,0.08116578316832242,3,1.350000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
24,0.07310095316129213,3,1.450000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
25,0.07408074853845391,3,1.5500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
26,0.07291496537013148,3,1.6500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
