,time,coact,region1,region2,opto,region_pair,subject,date
23,3.7000000000000015,0.36585365853658536,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05492,2023-02-07
24,3.9000000000000017,0.3170731707317073,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05492,2023-02-07
0,-0.9,0.425,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
1,-0.7,0.45,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
2,-0.4999999999999999,0.5365853658536586,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
3,-0.2999999999999998,0.5952380952380952,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
4,-0.09999999999999976,0.575,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
5,0.10000000000000042,0.43902439024390244,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
6,0.3000000000000004,0.34146341463414637,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
7,0.5000000000000003,0.3684210526315789,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
8,0.7000000000000005,0.3,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
9,0.9000000000000007,0.23076923076923078,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
10,1.100000000000001,0.23076923076923078,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
11,1.3000000000000007,0.2,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
12,1.5000000000000009,0.325,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
13,1.700000000000001,0.325,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
14,1.9000000000000008,0.325,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
15,2.100000000000001,0.2682926829268293,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
16,2.300000000000001,0.30952380952380953,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
17,2.5000000000000013,0.42857142857142855,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
18,2.7000000000000015,0.425,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
19,2.9000000000000012,0.425,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
20,3.100000000000002,0.5128205128205128,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
21,3.300000000000001,0.4358974358974359,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
22,3.5000000000000013,0.5,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
23,3.7000000000000015,0.46153846153846156,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
24,3.9000000000000017,0.5384615384615384,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
0,-0.9,0.4,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
1,-0.7,0.36585365853658536,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
2,-0.4999999999999999,0.4358974358974359,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
3,-0.2999999999999998,0.47368421052631576,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
4,-0.09999999999999976,0.6216216216216216,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
5,0.10000000000000042,0.47368421052631576,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
6,0.3000000000000004,0.4473684210526316,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
7,0.5000000000000003,0.375,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
8,0.7000000000000005,0.38461538461538464,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
9,0.9000000000000007,0.3783783783783784,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
10,1.100000000000001,0.2631578947368421,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
11,1.3000000000000007,0.3076923076923077,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
12,1.5000000000000009,0.4,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
13,1.700000000000001,0.38461538461538464,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
14,1.9000000000000008,0.4358974358974359,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
15,2.100000000000001,0.375,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
16,2.300000000000001,0.39473684210526316,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
17,2.5000000000000013,0.3170731707317073,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
18,2.7000000000000015,0.35,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
19,2.9000000000000012,0.4146341463414634,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
20,3.100000000000002,0.43902439024390244,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
21,3.300000000000001,0.4523809523809524,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
22,3.5000000000000013,0.375,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
23,3.7000000000000015,0.43243243243243246,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
24,3.9000000000000017,0.40540540540540543,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-05492,2023-02-07
0,-0.9,0.6086956521739131,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
1,-0.7,0.5957446808510638,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
2,-0.4999999999999999,0.5957446808510638,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
3,-0.2999999999999998,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
4,-0.09999999999999976,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
5,0.10000000000000042,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
6,0.3000000000000004,0.5531914893617021,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
7,0.5000000000000003,0.5531914893617021,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
8,0.7000000000000005,0.5531914893617021,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
9,0.9000000000000007,0.5869565217391305,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
10,1.100000000000001,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
11,1.3000000000000007,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
12,1.5000000000000009,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
13,1.700000000000001,0.574468085106383,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
14,1.9000000000000008,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
15,2.100000000000001,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
16,2.300000000000001,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
17,2.5000000000000013,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
18,2.7000000000000015,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
19,2.9000000000000012,0.5957446808510638,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
20,3.100000000000002,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
21,3.300000000000001,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
22,3.5000000000000013,0.6170212765957447,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
23,3.7000000000000015,0.6382978723404256,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
24,3.9000000000000017,0.6382978723404256,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-05492,2023-02-07
0,-0.9,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
1,-0.7,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
2,-0.4999999999999999,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
3,-0.2999999999999998,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
4,-0.09999999999999976,0.5319148936170213,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
5,0.10000000000000042,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
6,0.3000000000000004,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
7,0.5000000000000003,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
8,0.7000000000000005,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
9,0.9000000000000007,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
10,1.100000000000001,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
11,1.3000000000000007,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
12,1.5000000000000009,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
13,1.700000000000001,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
14,1.9000000000000008,0.5957446808510638,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
15,2.100000000000001,0.5957446808510638,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
16,2.300000000000001,0.5957446808510638,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
17,2.5000000000000013,0.5957446808510638,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
18,2.7000000000000015,0.5957446808510638,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
19,2.9000000000000012,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
20,3.100000000000002,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
21,3.300000000000001,0.5531914893617021,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
22,3.5000000000000013,0.574468085106383,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
23,3.7000000000000015,0.5869565217391305,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
24,3.9000000000000017,0.5652173913043478,Amygdala,Thalamus,0,Amygdala-Thalamus,ZFM-05492,2023-02-07
0,-0.9,0.37209302325581395,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
1,-0.7,0.36363636363636365,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
2,-0.4999999999999999,0.29545454545454547,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
3,-0.2999999999999998,0.3902439024390244,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
4,-0.09999999999999976,0.3170731707317073,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
5,0.10000000000000042,0.25,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
6,0.3000000000000004,0.25,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
7,0.5000000000000003,0.2682926829268293,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
8,0.7000000000000005,0.2619047619047619,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
9,0.9000000000000007,0.2558139534883721,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
10,1.100000000000001,0.38636363636363635,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
11,1.3000000000000007,0.4444444444444444,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
12,1.5000000000000009,0.5227272727272727,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
13,1.700000000000001,0.4888888888888889,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
14,1.9000000000000008,0.4090909090909091,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
15,2.100000000000001,0.35555555555555557,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
16,2.300000000000001,0.35555555555555557,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
17,2.5000000000000013,0.3023255813953488,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
18,2.7000000000000015,0.35714285714285715,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
19,2.9000000000000012,0.4146341463414634,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
20,3.100000000000002,0.37209302325581395,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
21,3.300000000000001,0.37209302325581395,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
22,3.5000000000000013,0.3953488372093023,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
23,3.7000000000000015,0.37209302325581395,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
24,3.9000000000000017,0.3333333333333333,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
0,-0.9,0.35,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
1,-0.7,0.325,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
2,-0.4999999999999999,0.3170731707317073,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
3,-0.2999999999999998,0.25,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
4,-0.09999999999999976,0.28205128205128205,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
5,0.10000000000000042,0.21951219512195122,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
6,0.3000000000000004,0.1951219512195122,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
7,0.5000000000000003,0.25,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
8,0.7000000000000005,0.2926829268292683,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
9,0.9000000000000007,0.3,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
10,1.100000000000001,0.2564102564102564,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
11,1.3000000000000007,0.3157894736842105,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
12,1.5000000000000009,0.3157894736842105,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
13,1.700000000000001,0.35135135135135137,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
14,1.9000000000000008,0.3076923076923077,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
15,2.100000000000001,0.32432432432432434,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
16,2.300000000000001,0.2564102564102564,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
17,2.5000000000000013,0.2682926829268293,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
18,2.7000000000000015,0.30952380952380953,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
19,2.9000000000000012,0.35714285714285715,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
20,3.100000000000002,0.38461538461538464,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
21,3.300000000000001,0.28205128205128205,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
22,3.5000000000000013,0.23076923076923078,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
23,3.7000000000000015,0.25,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
24,3.9000000000000017,0.2564102564102564,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05492,2023-02-08
0,-0.9,0.425,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
1,-0.7,0.40540540540540543,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
2,-0.4999999999999999,0.3888888888888889,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
3,-0.2999999999999998,0.40540540540540543,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
4,-0.09999999999999976,0.40540540540540543,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
5,0.10000000000000042,0.3611111111111111,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
6,0.3000000000000004,0.41025641025641024,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
7,0.5000000000000003,0.4594594594594595,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
8,0.7000000000000005,0.4857142857142857,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
9,0.9000000000000007,0.5,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
10,1.100000000000001,0.3611111111111111,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
11,1.3000000000000007,0.42105263157894735,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
12,1.5000000000000009,0.42105263157894735,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
13,1.700000000000001,0.38461538461538464,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
14,1.9000000000000008,0.4444444444444444,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
15,2.100000000000001,0.42105263157894735,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
16,2.300000000000001,0.42105263157894735,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
17,2.5000000000000013,0.4,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
18,2.7000000000000015,0.42857142857142855,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
19,2.9000000000000012,0.42857142857142855,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
20,3.100000000000002,0.3888888888888889,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
21,3.300000000000001,0.4444444444444444,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
22,3.5000000000000013,0.45714285714285713,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
23,3.7000000000000015,0.38461538461538464,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
24,3.9000000000000017,0.358974358974359,Hippocampus,Thalamus,1,Hippocampus-Thalamus,ZFM-05492,2023-02-08
0,-0.9,0.42857142857142855,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
1,-0.7,0.4722222222222222,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
2,-0.4999999999999999,0.4857142857142857,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
3,-0.2999999999999998,0.4444444444444444,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
4,-0.09999999999999976,0.5,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
5,0.10000000000000042,0.4166666666666667,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
6,0.3000000000000004,0.39473684210526316,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
7,0.5000000000000003,0.3684210526315789,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
8,0.7000000000000005,0.3333333333333333,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
9,0.9000000000000007,0.3333333333333333,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
10,1.100000000000001,0.32432432432432434,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
11,1.3000000000000007,0.2894736842105263,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
12,1.5000000000000009,0.40540540540540543,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
13,1.700000000000001,0.4594594594594595,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
14,1.9000000000000008,0.5135135135135135,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
15,2.100000000000001,0.5135135135135135,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
16,2.300000000000001,0.5135135135135135,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
17,2.5000000000000013,0.4594594594594595,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
18,2.7000000000000015,0.4444444444444444,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
19,2.9000000000000012,0.3333333333333333,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
20,3.100000000000002,0.4117647058823529,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
21,3.300000000000001,0.45714285714285713,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
22,3.5000000000000013,0.42857142857142855,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
23,3.7000000000000015,0.37142857142857144,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
24,3.9000000000000017,0.3611111111111111,Hippocampus,Thalamus,0,Hippocampus-Thalamus,ZFM-05492,2023-02-08
0,-0.9,0.23809523809523808,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
1,-0.7,0.21428571428571427,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
2,-0.4999999999999999,0.21428571428571427,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
3,-0.2999999999999998,0.24390243902439024,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
4,-0.09999999999999976,0.2,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
5,0.10000000000000042,0.21428571428571427,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
6,0.3000000000000004,0.18604651162790697,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
7,0.5000000000000003,0.16279069767441862,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
8,0.7000000000000005,0.16666666666666666,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
9,0.9000000000000007,0.1951219512195122,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
10,1.100000000000001,0.2682926829268293,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
11,1.3000000000000007,0.30952380952380953,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
12,1.5000000000000009,0.3333333333333333,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
13,1.700000000000001,0.3333333333333333,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
14,1.9000000000000008,0.32558139534883723,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
15,2.100000000000001,0.32558139534883723,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
16,2.300000000000001,0.35714285714285715,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
17,2.5000000000000013,0.32558139534883723,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
18,2.7000000000000015,0.27906976744186046,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
19,2.9000000000000012,0.2558139534883721,Hippocampus,Midbrain,1,Hippocampus-Midbrain,ZFM-05492,2023-02-08
